Id,English,EnglishIPA,Afrikaans
3603,"inherit","/ɪnhˈɛɹɪt/","aansterf, beërf, beërwe, erf"
3604,"inhibit","/ɪnhˈɪbɪt/","belemmer"
3605,"initial","/ɪnˈɪʃəl/","1. aanvanklike❄2. aanvangsletter, beginletter❄3. voorletter"
3606,"initial","/ɪnˈɪʃəl/","aanvangsnelheid, beginsnelheid"
3607,"inject","/ɪndʒˈɛkt/","inspuit"
3608,"injection","/ɪndʒˈɛkʃən/","inspuiting"
3609,"injure","/ˈɪndʒə/","1. bederf, beskadig❄2. benadeel"
3610,"injury","/ˈɪndʒəɹi/","wond"
3611,"innocent","/ˈɪnəsənt/","onskuldig"
3612,"inordinate","/ɪnˈɔːdɪnət/","ekstreem"
3613,"inorganic","/ˌɪnɔːɡˈanɪk/","anorganies"
3614,"inquiry‐office","/ɪŋkwˈaɪəɹi ˈɒfɪs/","inligtingskantoor"
3615,"inquisitive","/ɪŋkwˈɪzɪtˌɪv/","nuuskierig"
3616,"insane","/ɪnsˈeɪn/","bedol, besete, mal"
3617,"insanity","/ɪnsˈanɪti/","besetenheid"
3618,"insert","/ˈɪnsɜːt/","insit"
3619,"inside","/ɪnsˈaɪd/","1. in, binne, op, per"
3620,"insist","/ɪnsˈɪst/","aandring"
3621,"insistence","/ɪnsˈɪstəns/","aandrang"
3622,"inspector","/ɪnspˈɛktə/","1. inspekteur❄2. inspektisto"
3623,"inspiration","/ˌɪnspəɹˈeɪʃən/","begeestering, besieling"
3624,"inspire","/ɪnspˈaɪə/","begeester, besiel"
3625,"inspiring","/ɪnspˈaɪəɹɪŋ/","besielend"
3626,"instalment","/ɪnstˈɔːlmənt/","annuïteit"
3627,"instant","/ˈɪnstənt/","oomblik, rukkie"
3628,"instantly","/ˈɪnstəntli/","dadelik"
3629,"institute","/ˈɪnstɪtjˌuːt/","inrigting, instituut"
3630,"instruction","/ɪnstɹˈʌkʃən/","1. instruksie❄2. onderrig"
3631,"instructor","/ɪnstɹˈʌktə/","onderwyser"
3632,"insubordinate","/ˌɪnsəbˈɔːdɪnət/","opstandig"
3633,"insulate","/ˈɪnsjuːlˌeɪt/","afsonder"
3634,"insulation","/ˌɪnsjuːlˈeɪʃən/","isolasie"
3635,"insult","/ˈɪnsʌlt/","1. belediging❄2. beledig"
3636,"insulting","/ɪnsˈʌltɪŋ/","beledigend"
3637,"insurance","/ɪnʃˈʊəɹəns/","assuransie, versekering"
3638,"insure","/ɪnʃˈʊə/","assureer, verseker"
3639,"intellect","/ˈɪntəlˌɛkt/","gees"
3640,"intelligent","/ɪntˈɛlɪdʒənt/","intelligent"
3641,"intelligibility","/ɪntˌɛlɪdʒəbˈɪlɪti/","begryplikheid"
3642,"intend","/ɪntˈɛnd/","bedoel, beoog"
3643,"intense","/ɪntˈɛns/","intens"
3644,"intensive","/ɪntˈɛnsɪv/","intens"
3645,"intention","/ɪntˈɛnʃən/","bedoeling, plan"
3646,"inter","/ɪntˈɜː/","begraaf, begrawe"
3647,"intercessor","/ˌɪntəsˈɛsə/","advokaat"
3648,"interchange","/ˌɪntətʃˈeɪndʒ/","inruil, wissel"
3649,"interest","/ˈɪntɹɪst/","1. belangstelling❄2. belang"
3650,"interested","/ˈɪntɹɪstɪd/","geïnteresseerd"
3651,"interesting","/ˈɪntɹɪstɪŋ/","belangwekkend, interessant"
3652,"interfere","/ˌɪntəfˈiə/","hom bemoei met"
3653,"interment","/ɪntˈɜːmənt/","1. begrafnis, begrawing"
3654,"intermission","/ˌɪntəmˈɪʃən/","pouse"
3655,"international","/ˌɪntənˈaʃənəl/","internasionaal"
3656,"interpret","/ɪntˈɜːpɹɪt/","vertolk"
3657,"interpretation","/ɪntˌɜːpɹɪtˈeɪʃən/","vertolking"
3658,"interview","/ˈɪntəvjˌuː/","onderhoud"
3659,"intimate","/ˈɪntɪmət/","innig"
3660,"into","/ˈɪntʊ/","in, binne, op, per"
3661,"intone","/ɪntˈəʊn/","aanhef"
3662,"intoxicated","/ɪntˈɒksɪkˌeɪtɪd/","beskonke, dronk"
3663,"intrigue","/ɪntɹˈiːɡ/","bekonkel"
3664,"introduce","/ˌɪntɹədjˈuːs/","aanbied"
3665,"introduction","/ˌɪntɹədˈʌkʃən/","inleiding"
3666,"invent","/ɪnvˈɛnt/","uitvind"
3667,"invest","/ɪnvˈɛst/","belê, beleg"
3668,"investigate","/ɪnvˈɛstɪɡˌeɪt/","ondersoek"
3669,"investigation","/ɪnvˌɛstɪɡˈeɪʃən/","1. eksamen, navorsing, ondersoek"
3670,"investor","/ɪnvˈɛstə/","belêer, belegger"
3671,"invitation","/ɪnvɪtˈeɪʃən/","uitnodiging"
3672,"invite","/ɪnvˈaɪt/","nooi, uitnooi"
3673,"invite","/ɪnvˈaɪt/","aanbestee"
3674,"invoice","/ˈɪnvɔɪs/","rekening"
3675,"invoke","/ɪnvˈəʊk/","aanroep, oproep"
3676,"in","/ˈɪn/","aktief"
3677,"in","/ˈɪn/","allesins"
3678,"in","/ˈɪn/","in elk geval"
3679,"in","/ˈɪn/","asof"
3680,"in","/ˈɪn/","kontant"
3681,"in","/ˈɪn/","benard, benepe, verlëe"
3682,"in","/ˈɪn/","bemiddeld"
3683,"in","/ˈɪn/","allesins"
3684,"in","/ˈɪn/","1. allesins"
3685,"in","/ˈɪn/","jeens, teen, vir"
3686,"in","/ˈɪn/","sowaar"
3687,"in","/ˈɪn/","voor"
3688,"in","/ˈɪn/","om te, vir"
3689,"in","/ˈɪn/","betrokke"
3690,"in","/ˈɪn/","karig"
3691,"in","/ˈɪn/","ten spyte van"
3692,"in","/ˈɪn/","aanvanklik"
3693,"in","/ˈɪn/","bedags"
3694,"in","/ˈɪn/","saans"
3695,"in","/ˈɪn/","intusse, solank, tegelyk"
3696,"in","/ˈɪn/","smôrens"
3697,"in","/ˈɪn/","agteraan"
3698,"in","/ˈɪn/","betyds, op tyd"
3699,"in","/ˈɪn/","1. hoe❄2. as, so lyk, soos"
3700,"in","/ˈɪn/","waarin"
3701,"in","/ˈɪn/","bedryfsklaar"
3702,"iron","/ˈaɪən/","yster"
3703,"irrigate","/ˈɪɹɪɡˌeɪt/","begiet"
3704,"island","/ˈaɪlənd/","eiland"
3705,"isn't","/ˈɪzənt/","nè"
3706,"isn't","/ˈɪzənt/","nè"
3707,"isolate","/ˈaɪsəlˌeɪt/","afsonder"
3708,"isolated","/ˈaɪsəlˌeɪtɪd/","afsonderlik"
3709,"isolation","/ˌaɪsəlˈeɪʃən/","1. isolasie❄2. afsondering, eensaamheid"
3710,"issue","/ˈɪʃuː/","1. uitgee❄2. afkondig, bekendmaak, bekendstel"
3711,"it","/ˈɪt/","dit"
3712,"item","/ˈaɪtəm/","item"
3713,"its","/ˈɪts/","haar, hulle, sy"
3714,"itself","/ɪtsˈɛlf/","self"
3715,"ivory","/ˈaɪvəɹi/","ivoor"
3716,"jackal","/dʒˈakəl/","jakkals"
3717,"jacket","/dʒˈakɪt/","baadjie"
3718,"jealous","/dʒˈɛləs/","jaloers"
3719,"jeer","/dʒˈiə/","beskimp"
3720,"jeer","/dʒˈiə/","beskimp"
3721,"jester","/dʒˈɛstə/","nar"
3722,"jewel","/dʒˈuːəl/","juweel"
3723,"jeweller","/dʒˈuːələ/","juwelier"
3724,"job","/dʒˈɒb/","1. arbeid, werk❄2. amp❄3. taak"
3725,"jog","/dʒˈɒɡ/","aanstoot"
3726,"join","/dʒˈɔɪn/","1. aansluit, toetree tot❄2. aaneenvoeg, bymekaarbring❄3. aaneenbind, verbind❄4. bind"
3727,"joining","/dʒˈɔɪnɪŋ/","aansluiting"
3728,"journal","/dʒˈɜːnəl/","koerant"
3729,"journalist","/dʒˈɜːnəlˌɪst/","joernalis"
3730,"journey","/dʒˈɜːni/","reis"
3731,"joy","/dʒˈɔɪ/","vreugde"
3732,"judge","/dʒˈʌdʒ/","1. oordeel❄2. beoordelaar❄3. beoordeel"
3733,"judgment","/dʒˈʌdʒmənt/","oordeel"
3734,"jug","/dʒˈʌɡ/","1. pot❄2. bak, boks"
3735,"juice","/dʒˈuːs/","sap"
3736,"jump","/dʒˈʌmp/","1. spring❄2. sprong"
3737,"jump","/dʒˈʌmp/","afspring"
3738,"junction","/dʒˈʌŋkʃən/","aansluiting"
3739,"junto","/dʒˈʌntəʊ/","kliek"
3740,"jurisprudence","/dʒˈʊəɹɪspɹˌuːdəns/","reg"
3741,"jurist","/dʒˈʊəɹɪst/","prokureur"
3742,"just","/dʒˈʌst/","1. billik, regverdig❄2. alleen, net, pas, slegs❄3. almeteens, dadelik❄4. nou net, so net"
3743,"justice","/dʒˈʌstɪs/","geregtigheid"
3744,"just","/dʒˈʌst/","net, nou net, so net"
3745,"kangaroo","/kˈaŋɡɐɹˌuː/","kangeroe"
3746,"karma","/kˈɑːmə/","karma"
3747,"keen","/kˈiːn/","lewendig"
3748,"keep","/kˈiːp/","1. aanhou, teel❄2. behou, bêre, bewaar❄3. bedryf, bedrywe, begaan"
3749,"keeper","/kˈiːpə/","argiefbewaarder, argivaris"
3750,"keepsake","/kˈiːpseɪk/","aandenking"
3751,"keep","/kˈiːp/","agterhou"
3752,"kerchief","/kˈɜːtʃiːf/","kopdoek"
3753,"kernel","/kˈɜːnəl/","pit"
3754,"key","/kˈiː/","sleutel"
3755,"kick","/kˈɪk/","skop"
3756,"kidney","/kˈɪdni/","nier"
3757,"kilo","/kˈiːləʊ/","kilogram"
3758,"kilometre","/kˈɪləmˌiːtə/","kilometer"
3759,"kind","/kˈaɪnd/","1. vriendelik❄2. bereidvaardig, bereidwillig❄3. soort"
3760,"kindle","/kˈɪndəl/","aan die brand steek"
3761,"kindness","/kˈaɪndnəs/","vriendelikheid"
3762,"king","/kˈɪŋ/","1. dam❄2. koning"
3763,"kingdom","/kˈɪŋdəm/","koninkryk"
3764,"kirk","/kˈɜːk/","bedehuis, kerk"
3765,"kiss","/kˈɪs/","1. soen❄2. kus"
3766,"kiss","/kˈɪs/","afsoen"
3767,"kitchen","/kˈɪtʃən/","kombuis"
3768,"kite","/kˈaɪt/","kuikendief"
3769,"klaxon","/klˈaksən/","horing"
3770,"knee","/nˈiː/","knie"
3771,"knife","/nˈaɪf/","mes"
3772,"knock","/nˈɒk/","klap"
3773,"knot","/nˈɒt/","knoop"
3774,"know","/nˈəʊ/","1. ken❄2. weet"
3775,"knowledge","/nˈɒlɪdʒ/","1. bekendheid, kennis"
3776,"know","/nˈəʊ/","1. weet❄2. beheers"
3777,"kopje","/kˈɒpi/","koppie"
3778,"laboratory","/lɐbˈɒɹətɹi/","amanuensis"
3779,"laborer","/lˈeɪbəɹə/","arbeider, werker"
3780,"labor","/lˈeɪbə/","arbeidsmark"
3781,"labourer","/lˈeɪbəɹə/","arbeider, werker"
3782,"labour","/lˈeɪbə/","arbeidsmark"
3783,"lad","/lˈad/","seun"
3784,"laddie","/lˈadi/","seun"
3785,"lady","/lˈeɪdi/","1. dam❄2. dame, Mev., Mevrou"
3786,"lady","/lˈeɪdi/","1. assistente"
3787,"laggard","/lˈaɡəd/","agterblyer"
3788,"laid","/lˈeɪd/","bedlêend"
3789,"lake","/lˈeɪk/","meer, pan"
3790,"lamb","/lˈam/","lam"
3791,"lamp","/lˈamp/","lamp"
3792,"land","/lˈand/","1. aanlê❄2. daal❄3. aarde"
3793,"landing‐stage","/lˈandɪŋ stˈeɪdʒ/","aanlegplek, aanlêplaas, aanlêplek"
3794,"landscape","/lˈandskeɪp/","landskap"
3795,"landslide","/lˈandslaɪd/","aardverskuiwing"
3796,"language","/lˈaŋɡwɪdʒ/","taal"
3797,"lapsed","/lˈapst/","aftandig, aftands"
3798,"larch","/lˈɑːtʃ/","lork, lorkboom"
3799,"large","/lˈɑːdʒ/","groot"
3800,"lass","/lˈas/","dogter, meisie"
3801,"last","/lˈast/","1. voormalige, vroeëre❄2. agterste, laatste❄3. afgelope, verlede"
3802,"lasting","/lˈastɪŋ/","1. aanhoudelik, aanhoudend, permanent, vas"
3803,"late","/lˈeɪt/","1. laat"
3804,"later","/lˈeɪtə/","later"
3805,"later","/lˈeɪtə/","later"
3806,"laud","/lˈɔːd/","prys"
3807,"laugh","/lˈaf/","lag"
3808,"laurel","/lˈɔːɹəl/","lourier"
3809,"law","/lˈɔː/","1. reg❄2. wet"
3810,"lawsuit","/lˈɔːsuːt/","proses"
3811,"lawyer","/lˈɔɪə/","1. advokaat❄2. prokureur"
3812,"lay‐by","/lˈeɪ bˈaɪ/","parkeerplek"
3813,"layer","/lˈeɪə/","laag"
3814,"layman","/lˈeɪmən/","leek"
3815,"lay","/lˈeɪ/","plaas, sit"
3816,"lay","/lˈeɪ/","neem, oppik, optel, vat"
3817,"lazy","/lˈeɪzi/","lui"
3818,"lead","/lˈiːd/","1. lei❄2. bestuur"
3819,"leader","/lˈiːdə/","1. baas❄2. leier"
3820,"leaflet","/lˈiːflɪt/","brosjure"
3821,"lean","/lˈiːn/","1. maer, skraal❄2. dun"
3822,"leap","/lˈiːp/","1. spring❄2. sprong"
3823,"leap","/lˈiːp/","afspring"
3824,"learn","/lˈɜːn/","leer"
3825,"learn","/lˈɜːn/","hoor"
3826,"least","/lˈiːst/","minste"
3827,"leather","/lˈɛðə/","leer"
3828,"leather","/lˈɛðə/","leerware"
3829,"leave","/lˈiːv/","1. aftrek, vertrek❄2. verlaat❄3. verlof❄4. laat"
3830,"leave","/lˈiːv/","agterlaat"
3831,"leave","/lˈiːv/","agterweë laat"
3832,"leave","/lˈiːv/","ignoreer"
3833,"leaving","/lˈiːvɪŋ/","eindeksamen"
3834,"lectern","/lˈɛktən/","lessenaar"
3835,"lector","/lˈɛktə/","lektor"
3836,"lecturer","/lˈɛktʃəɹə/","lektor"
3837,"left","/lˈɛft/","1. linkerkant❄2. links"
3838,"left","/lˈɛft/","linkerkant"
3839,"leg","/lˈɛɡ/","1. been❄2. poot"
3840,"legend","/lˈɛdʒənd/","legende"
3841,"lemming","/lˈɛmɪŋ/","bergmuis, lemming"
3842,"lemon","/lˈɛmən/","suurlemoen"
3843,"lemon","/lˈɛmən/","suurlemoensap"
3844,"lend","/lˈɛnd/","uitleen"
3845,"length","/lˈɛŋθ/","lengte"
3846,"leopard","/lˈɛpəd/","luiperd, tier"
3847,"less","/lˈɛs/","minder"
3848,"lessen","/lˈɛsən/","verminder"
3849,"lesser","/lˈɛsə/","akkerwinde"
3850,"lesson","/lˈɛsən/","les"
3851,"let","/lˈɛt/","laat"
3852,"letter","/lˈɛtə/","brief"
3853,"lettuce","/lˈɛtɪs/","blaarslaai, kropslaai"
3854,"let","/lˈɛt/","bekendmaak, bekendstel, meedeel, meld"
3855,"let","/lˈɛt/","afskiet"
3856,"lever","/lˈiːvə/","optrek"
3857,"librarian","/laɪbɹˈeəɹiən/","bibliotekaris"
3858,"library","/lˈaɪbɹəɹi/","biblioteek"
3859,"licence","/lˈaɪsəns/","lisensie"
3860,"license","/lˈaɪsəns/","lisensie"
3861,"lie","/lˈaɪ/","lê"
3862,"lie","/lˈaɪ/","kampeer"
3863,"life","/lˈaɪf/","lewe"
3864,"lift","/lˈɪft/","1. optrek❄2. opstaan, styg❄3. hyser"
3865,"light","/lˈaɪt/","1. aan die brand steek❄2. helder❄3. belig❄4. swak❄5. lig"
3866,"lighter","/lˈaɪtə/","aanbrandsteker, aansteker"
3867,"lighting","/lˈaɪtɪŋ/","beligting"
3868,"like","/lˈaɪk/","1. as, hoe, so lyk, soos❄2. hou van, lief wees vir, waardeer"
3869,"likewise","/lˈaɪkwaɪz/","1. ook❄2. ewe"
3870,"like","/lˈaɪk/","also, so"
3871,"lily","/lˈɪli/","lelie"
3872,"limb","/lˈɪm/","lid"
3873,"lime‐tree","/lˈaɪm tɹˈiː/","lindeboom"
3874,"limit","/lˈɪmɪt/","1. begrens, bepaal, beperk❄2. grens"
3875,"limitation","/lˌɪmɪtˈeɪʃən/","begrensing, beperking"
3876,"limited","/lˈɪmɪtɪd/","begrens"
3877,"linden‐tree","/lˈɪndən tɹˈiː/","lindeboom"
3878,"line","/lˈaɪn/","1. lyn❄2. tou"
3879,"lineage","/lˈɪnɪɪdʒ/","herkoms"
3880,"linguist","/lˈɪŋɡwɪst/","linguïs"
3881,"linguistic","/lɪŋɡwˈɪstɪk/","linguïsties"
3882,"link","/lˈɪŋk/","skakel"
3883,"lion","/lˈaɪən/","leeu"
3884,"liquid","/lˈɪkwɪd/","vloeistof"
3885,"liquidate","/lˈɪkwɪdˌeɪt/","afwikkel, beredder"
3886,"list","/lˈɪst/","lys"
3887,"listen","/lˈɪsən/","beluister, luister, luister naar"
3888,"listener","/lˈɪsənˌə/","beluisteraar"
3889,"liter","/lˈiːtə/","liter"
3890,"literature","/lˈɪtɹɪtʃˌə/","letterkunde, literatuur"
3891,"litre","/lˈiːtə/","liter"
3892,"litter","/lˈɪtə/","baar, draagbaar"
3893,"little","/lˈɪtəl/","1. klein❄2. min"
3894,"little","/lˈɪtəl/","1. allengs, allengskens, stadigaan"
3895,"live","/lˈaɪv/","1. woon❄2. leef"
3896,"liver","/lˈɪvə/","lewer"
3897,"livestock","/lˈaɪvstɒk/","vee"
3898,"live","/lˈaɪv/","beleef, belewe, deurmaak"
3899,"live","/lˈaɪv/","beleef, belewe, deurmaak"
3900,"living‐room","/lˈɪvɪŋ ɹˈuːm/","sitkamer"
3901,"lizard","/lˈɪzəd/","akkedis, akkeldis, akkerdis"
3902,"load","/lˈəʊd/","belaai, belas, laai"
3903,"loaf","/lˈəʊf/","brood"
3904,"loan","/lˈəʊn/","lening"
3905,"lobster","/lˈɒbstə/","kreef"
3906,"local","/lˈəʊkəl/","plaaslik"
3907,"locate","/ləʊkˈeɪt/","plaas"
3908,"location","/ləʊkˈeɪʃən/","plek"
3909,"loch","/lˈɒx/","meer, pan"
3910,"lock","/lˈɒk/","afsluit"
3911,"locust","/lˈəʊkʌst/","sprinkaan, veldsprinkaan"
3912,"logical","/lˈɒdʒɪkəl/","logies"
3913,"logical","/lˈɒdʒɪkəl/","rede"
3914,"lonely","/lˈəʊnli/","eensaam"
3915,"long","/lˈɒŋ/","1. lang❄2. geruime tyd, lank"
3916,"long","/lˈɒŋ/","verlang"
3917,"look","/lˈʊk/","1. lyk❄2. aanblik, aansien, aansig, air, aspek❄3. aankyk, ag, besien, kyk, kyk na"
3918,"look","/lˈʊk/","behartig"
3919,"look","/lˈʊk/","aankyk, ag, besien, kyk, kyk na"
3920,"look","/lˈʊk/","soek"
3921,"lord","/lˈɔːd/","heer, Meneer, Mnr."
3922,"lorry","/lˈɒɹi/","vragmotor"
3923,"lose","/lˈuːz/","1. afval❄2. verloor"
3924,"lose","/lˈuːz/","afval"
3925,"lose","/lˈuːz/","afval"
3926,"lose","/lˈuːz/","verdwaal"
3927,"loss","/lˈɒs/","verlies"
3928,"loud","/lˈaʊd/","hard"
3929,"lovable","/lˈʌvəbəl/","beminlik, beminnenswaardig"
3930,"love","/lˈʌv/","1. bemin, liefhê❄2. liefde❄3. mal wees oor"
3931,"loved","/lˈʌvd/","1. beminde, geliefde"
3932,"lovely","/lˈʌvli/","1. aangenaam, behaaglik, heerlik, lekker❄2. deftig, mooi❄3. beeldskoon, kostelik, pragtig❄4. duur❄5. beelderig, beeldig, verruklik❄6. aanminlik, aanvallig, bekoorlik"
3933,"lover","/lˈʌvə/","1. geliefde❄2. beminnaar❄3. beminde"
3934,"love","/lˈʌv/","naasteliefde"
3935,"lowering","/lˈəʊəɹɪŋ/","verlaging"
3936,"lower","/lˈəʊə/","benedeloop"
3937,"lower","/lˈəʊə/","abdomen, agterlyf"
3938,"low","/lˈəʊ/","bas‐relief"
3939,"luck","/lˈʌk/","1. geluk❄2. lot❄3. kans"
3940,"luggage","/lˈʌɡɪdʒ/","bagasie"
3941,"lump","/lˈʌmp/","1. stuk❄2. massa"
3942,"lunacy","/lˈuːnəsi/","besetenheid"
3943,"lunatic","/lˈuːnətˌɪk/","besetene"
3944,"lung","/lˈʌŋ/","long"
3945,"lupine","/lˈuːpaɪn/","lupien, lupine"
3946,"lure","/lˈʊə/","lok"
3947,"luxurious","/lʌɡʒˈʊəɹiəs/","luukse"
3948,"luxury","/lˈʌkʃəɹi/","1. weeldeartikel❄2. luukse"
3949,"lynx","/lˈɪŋks/","rooikat"
3950,"lyric","/lˈɪɹɪk/","teks"
3951,"macaw","/mˈakɔː/","arapapegaai"
3952,"machine","/məʃˈiːn/","masjien"
3953,"mad","/mˈad/","bedol, besete, mal"
3954,"madam","/mˈadəm/","dame, Mev., Mevrou"
3955,"madness","/mˈadnəs/","besetenheid"
3956,"magazine","/mˌaɡɐzˈiːn/","1. koerant❄2. tydskrift"
3957,"magic","/mˈadʒɪk/","tower‐"
3958,"magician","/mɐdʒˈɪʃən/","towenaar"
3959,"maid","/mˈeɪd/","bediende"
3960,"mainland","/mˈeɪnlənd/","vasteland"
3961,"mainly","/mˈeɪnli/","hoofsaaklik, veral"
3962,"maintain","/meɪntˈeɪn/","1. argumenteer❄2. behou, bêre, bewaar"
3963,"maintenance","/mˈeɪntənəns/","behoud"
3964,"maize","/mˈeɪz/","mielies"
3965,"major","/mˈeɪdʒə/","hoofweg"
3966,"make‐up","/mˌeɪk ˈʌp/","grimering"
3967,"make","/mˈeɪk/","1. afstewen❄2. bedryf, bedrywe, begaan, doen, maak, pleeg, vervaardig"
3968,"make","/mˈeɪk/","aanbied"
3969,"make","/mˈeɪk/","beraam"
3970,"make","/mˈeɪk/","skoonmaak"
3971,"make","/mˈeɪk/","aanlonk"
3972,"make","/mˈeɪk/","bepaal, vasmaak, vasstel"
3973,"make","/mˈeɪk/","1. grimeer❄2. grimering"
3974,"make","/mˈeɪk/","1. benut, benuttig❄2. gebruik"
3975,"make","/mˈeɪk/","oorlog voer"
3976,"make","/mˈeɪk/","bekryg, beoorlog, beoorloog"
3977,"make","/mˈeɪk/","bekryg, beoorlog, beoorloog"
3978,"making","/mˈeɪkɪŋ/","aanmaak"
3979,"male","/mˈeɪl/","manlik"
3980,"mammal","/mˈaməl/","soogdier"
3981,"man","/mˈan/","1. beman❄2. mens, mensekind"
3982,"manage","/mˈanɪdʒ/","1. administreer❄2. bestuur, rig"
3983,"management","/mˈanɪdʒmənt/","1. administrasie, beheer, kontrole"
3984,"manager","/mˈanɪdʒˌə/","1. administrateur, bedryfsleier, bestuurder❄2. direkteur"
3985,"manganese","/mˈaŋɡənˌiːz/","mangaan"
3986,"mango","/mˈaŋɡəʊ/","mango, veselperske"
3987,"manifacture","/mˌanɪfˈaktʃə/","aanmaak"
3988,"manipulate","/mənˈɪpjʊlˌeɪt/","hanteer"
3989,"manner","/mˈanə/","wys, wyse"
3990,"manufacture","/mˌanjuːfˈaktʃə/","aanmaak, vervaardig"
3991,"manuring","/mənjˈʊəɹɪŋ/","bemesting, bemisting"
3992,"many","/mˈɛni/","baie, party"
3993,"map","/mˈap/","kaart"
3994,"maple","/mˈeɪpəl/","ahorn"
3995,"march","/mˈɑːtʃ/","stap"
3996,"march","/mˈɑːtʃ/","sterf"
3997,"mark","/mˈɑːk/","1. seël❄2. teken❄3. afstempel"
3998,"market","/mˈɑːkɪt/","1. basaar, bazaar, mark❄2. afsetgebied"
3999,"marketplace","/mˈɑːkɪtplˌeɪs/","mark"
4000,"mark","/mˈɑːk/","bekruis"
4001,"marriage","/mˈaɹɪdʒ/","huwelik"
4002,"married","/mˈaɹid/","getroud"
4003,"marry","/mˈaɹi/","trou"
4004,"marten","/mˈɑːtən/","marter"
4005,"marvel","/mˈɑːvəl/","verbaas hom"
4006,"marvel","/mˈɑːvəl/","verbaas hom"
4007,"masculine","/mˈaskjʊlˌɪn/","manlik"
4008,"mask","/mˈask/","1. bemantel❄2. masker"
4009,"mass","/mˈas/","1. massa, menigte, skare, stapel"
4010,"master","/mˈastə/","baas"
4011,"master","/mˈastə/","aannemer"
4012,"match","/mˈatʃ/","1. vuurhoutjie❄2. wedstryd"
4013,"material","/mətˈiəɹiəl/","materieel"
4014,"materials","/mətˈiəɹiəlz/","benodigdhede"
4015,"mathematical","/mˌaθɪmˈatɪkəl/","wiskundig"
4016,"mathematics","/mˌaθɪmˈatɪks/","wiskunde"
4017,"matrimony","/mˈatɹɪməni/","huwelik"
4018,"matter","/mˈatə/","affêre, affêring, ding, saak"
4019,"mature","/mətʃˈʊə/","beleë, ryp"
4020,"maximum","/mˈaksɪməm/","maksimum"
4021,"may","/mˈeɪ/","mag"
4022,"maybe","/mˈeɪbiː/","aans, aansies, allig, altemit, altemits, altemitters, miskien"
4023,"mayhap","/mˈeɪhap/","aans, aansies, allig, altemit, altemits, altemitters, miskien"
4024,"me","/mˈiː/","aan my, my"
4025,"meager","/mˈiːɡə/","1. maer, skraal❄2. beroerd"
4026,"meal","/mˈiːl/","ete, maaltyd"
4027,"mealies","/mˈiːliz/","mielies"
4028,"mean","/mˈiːn/","1. gemiddeld, medium❄2. beteken❄3. bedoel"
4029,"meander","/miːˈandə/","kronkel"
4030,"meaning","/mˈiːnɪŋ/","1. bedoeling, plan❄2. beduidenis, betekenis"
4031,"meanwhile","/mˈiːnwaɪl/","1. intusse, solank, tegelyk"
4032,"measurement","/mˈɛʒəmənt/","afmeting, dimensie"
4033,"meat","/mˈiːt/","vleis"
4034,"mechanic","/mɪkˈanɪk/","werktuigkundige"
4035,"meddler","/mˈɛdlə/","bemoeial"
4036,"meddlesome","/mˈɛdəlsˌʌm/","1. bemoeisiek, bemoeisugtig"
4037,"meddlesomeness","/mˈɛdəlsˌʌmnəs/","1. bemoeigees, bemoeisug"
4038,"mediation","/mˌiːdɪˈeɪʃən/","bemiddeling"
4039,"medical","/mˈɛdɪkəl/","medies"
4040,"medicine","/mˈɛdsən/","artseny, medisyne"
4041,"medly","/mˈɛɪdli/","allegaartjie"
4042,"meet","/mˈiːt/","1. saamgaan❄2. ontmoet, sien❄3. oplaai"
4043,"meeting","/mˈiːtɪŋ/","vergadering"
4044,"melody","/mˈɛlədi/","wys, wysie"
4045,"member","/mˈɛmbə/","lid"
4046,"membership","/mˈɛmbəʃˌɪp/","lidmaatskap"
4047,"memento","/məmˈɛntəʊ/","aandenking"
4048,"memory","/mˈɛməɹi/","herinnering"
4049,"menace","/mˈɛnɪs/","1. bedreig❄2. bedreiging, dreigement"
4050,"mendicant","/mˈɛndɪkənt/","bedelbroeder, bedelmonnik"
4051,"mendicant","/mˈɛndɪkənt/","bedelorde"
4052,"mentally","/mˈɛntəli/","agterlik"
4053,"mention","/mˈɛnʃən/","noem, vermeld"
4054,"menu","/mˈɛnjuː/","spyskaart"
4055,"merchant","/mˈɜːtʃənt/","1. handelaar, sakeman"
4056,"merciful","/mˈɜːsifəl/","barmhartig"
4057,"merit","/mˈɛɹɪt/","verdien"
4058,"merry","/mˈɛɹi/","vrolik"
4059,"message","/mˈɛsɪdʒ/","1. boodskap❄2. bekendmaking, berig, kennisgewing"
4060,"metaphor","/mˈɛtəfˌɔː/","beeld, beeldspraak"
4061,"metre","/mˈiːtə/","meter"
4062,"metropolis","/mətɹˈɒpəlˌɪs/","hoofstad"
4063,"midday","/mˌɪddˈeɪ/","dinee, middagete"
4064,"middle","/mˈɪdəl/","gemiddeld, medium"
4065,"middleclass","/mˈɪdəlklˌas/","burger"
4066,"midget","/mˈɪdʒɪt/","dwerg"
4067,"migrate","/maɪɡɹˈeɪt/","swerf"
4068,"mile","/mˈaɪl/","myl"
4069,"milk","/mˈɪlk/","melk"
4070,"millimetre","/mˈɪlɪmˌiːtə/","millimeter"
4071,"million","/mˈɪliən/","miljoen"
4072,"mind","/mˈaɪnd/","gees"
4073,"mine","/mˈaɪn/","1. myne❄2. myn"
4074,"mineral","/mˈɪnəɹəl/","mineraal"
4075,"mingle","/mˈɪŋɡəl/","meng"
